0	0.574402279127273	7524.544807	0.027993	0.016854
5116.06094181818	0.574402279127273	7804.621664	0.029035	0.023081
10587.1680981818	0.574402279127273	8078.048460	0.030052	0.017286
16436.9420072727	0.574402279127273	8342.197928	0.031035	0.017476
22691.9557745455	2.92753934414545	1712.650033	0.006371	0.003758
29380.9969309091	2.92753934414545	1817.562161	0.006762	0.004208
36533.5911490909	2.48491752381818	2269.534088	0.008443	0.005542
44182.2166690909	2.48491752381818	2402.090608	0.008936	0.006246
52360.8280145455	2.42498286865455	2603.000182	0.009684	0.007011
61106.3322763636	2.42498286865455	2750.160541	0.010231	0.007506
70457.8509709091	2.65578013141818	2652.499622	0.009868	0.007322
80457.4581818182	2.65578013141818	2801.089588	0.010421	0.007860
91150.18056	2.82690847007273	2777.732492	0.010334	0.008000
102583.997323636	2.82690847007273	2930.711421	0.010903	0.008672
114809.840258182	2.91274206116364	2998.889246	0.011156	0.009136
127883.808141818	2.91274206116364	3159.453415	0.011754	0.009931
141863.476036364	2.8773555424	3365.726867	0.012521	0.010913
156813.06228	2.8773555424	3537.611076	0.013161	0.011873
172797.523352727	2.82594642523636	3780.722906	0.014065	0.013083
189890.673436364	2.82594642523636	3962.524867	0.014741	0.014149
208168.541138182	2.89844671461818	4044.721771	0.015047	0.014821
227713.0602	2.89844671461818	4229.563127	0.015735	0.015853
248612.069498182	3.13605702636364	4085.380665	0.015198	0.015606
270960.051185455	3.13605702636364	4266.999523	0.015874	0.016527
294856.654407273	3.48132040134545	4013.533690	0.014931	0.015751
320409.647869091	3.48132040134545	4189.489315	0.015586	0.016569
347734.181694545	3.81551164905455	3988.319566	0.014837	0.015917
376952.049283636	3.81551164905455	4159.315655	0.015473	0.016685
408195.378021818	4.01185491221818	4121.124636	0.015331	0.016642
441603.676712727	4.01185491221818	4288.725270	0.015955	0.017406
477328.264429091	4.02174601258182	4443.956587	0.016532	0.018132
515528.579803636	4.02174601258182	4607.059412	0.017139	0.018902
556376.60988	3.88711140541818	4927.894081	0.018333	0.020302
600056.151970909	3.88711140541818	5079.489382	0.018897	0.021047
646762.813658182	3.69421772501818	5489.010376	0.020420	0.022816
696706.96536	3.69421772501818	5615.100430	0.020889	0.023463
750112.264047273	3.53453058454545	5978.257900	0.022240	0.025033
807220.082094545	3.53453058454545	6062.170569	0.022552	0.025475
868285.078429091	3.47778716250909	6221.483152	0.023145	0.026166
933583.318090909	3.47778716250909	6254.376146	0.023267	0.026328
1003407.10524	3.55999893774545	6120.963422	0.022771	0.025751
1078070.88829091	3.55999893774545	6109.393449	0.022728	0.025649
1157909.78362909	3.77737432178182	5732.499305	0.021326	0.024026
1243281.79003636	3.77737432178182	5692.265299	0.021176	0.023760
1334571.4794	4.08101387963636	5221.391484	0.019425	0.021752
1432188.52042909	4.08101387963636	5163.904286	0.019211	0.021420
1536571.36936364	4.38484781483636	4742.178213	0.017642	0.019649
1648188.74625818	4.38484781483636	4667.926985	0.017366	0.019289
1767543.32569091	4.59573001134545	4368.373958	0.016251	0.018059
1895169.52233818	4.59573001134545	4268.585527	0.015880	0.017647
2031642.34867636	4.65351913429091	4096.146197	0.015238	0.016969
2177574.46241455	4.65351913429091	3956.271901	0.014718	0.016436
2333620.59534545	4.55682255610909	3869.862071	0.014397	0.016133
2500483.45848	4.55682255610909	3673.597506	0.013666	0.015389
2678910.78948	4.25431727618182	3686.451179	0.013714	0.015496
2869705.68664364	4.25431727618182	3404.773844	0.012666	0.014393
3073725.13262182	4.25431727618182	3112.656804	0.011580	0.013230
3291884.42326909	4.25431727618182	2814.664380	0.010471	0.012022
